# Unified Field Theory Simulation Data
# Generated: 2026-02-05 22:34:53
# Lattice size: 64×64
# Total steps: 1000
#
# Columns: step, time, beta, energy, coherence, charge, rho_lambda
#
   337       3.37   3.1006e+41   1.2700e+45   1.0000    -2.00  7.3472e+145
   338       3.38   3.0914e+41   1.2662e+45   1.0000    -2.00  7.3255e+145
   339       3.39   3.0824e+41   1.2625e+45   1.0000    -2.00  7.3040e+145
   340       3.40   3.0733e+41   1.2587e+45   1.0000    -2.00  7.2825e+145
   341       3.41   3.0643e+41   1.2554e+45   1.0000    -2.00  7.2612e+145
   342       3.42   3.0554e+41   1.2515e+45   1.0000    -2.00  7.2401e+145
   343       3.43   3.0465e+41   1.2479e+45   1.0000    -2.00  7.2190e+145
   344       3.44   3.0377e+41   1.2443e+45   1.0000    -2.00  7.1981e+145
   345       3.45   3.0289e+41   1.2406e+45   1.0000    -2.00  7.1773e+145
   346       3.46   3.0202e+41   1.2370e+45   1.0000    -2.00  7.1566e+145
   347       3.47   3.0115e+41   1.2333e+45   1.0000    -2.00  7.1361e+145
   348       3.48   3.0029e+41   1.2299e+45   1.0000    -2.00  7.1156e+145
   349       3.49   2.9943e+41   1.2264e+45   1.0000    -2.00  7.0953e+145
   350       3.50   2.9858e+41   1.2229e+45   1.0000    -2.00  7.0751e+145
   351       3.51   2.9773e+41   1.2195e+45   1.0000    -2.00  7.0550e+145
   352       3.52   2.9688e+41   1.2163e+45   1.0000    -2.00  7.0350e+145
   353       3.53   2.9605e+41   1.2128e+45   1.0000    -2.00  7.0151e+145
   354       3.54   2.9521e+41   1.2092e+45   1.0000    -2.00  6.9953e+145
   355       3.55   2.9438e+41   1.2058e+45   1.0000    -2.00  6.9757e+145
   356       3.56   2.9356e+41   1.2024e+45   1.0000    -2.00  6.9562e+145
   357       3.57   2.9274e+41   1.1992e+45   1.0000    -2.00  6.9367e+145
   358       3.58   2.9192e+41   1.1957e+45   1.0000    -2.00  6.9174e+145
   359       3.59   2.9111e+41   1.1924e+45   1.0000    -2.00  6.8982e+145
   360       3.60   2.9030e+41   1.1893e+45   1.0000    -2.00  6.8791e+145
   361       3.61   2.8950e+41   1.1860e+45   1.0000    -2.00  6.8601e+145
   362       3.62   2.8871e+41   1.1824e+45   1.0000    -2.00  6.8412e+145
   363       3.63   2.8791e+41   1.1793e+45   1.0000    -2.00  6.8224e+145
   364       3.64   2.8712e+41   1.1761e+45   1.0000    -2.00  6.8037e+145
   365       3.65   2.8634e+41   1.1727e+45   1.0000    -2.00  6.7851e+145
   366       3.66   2.8556e+41   1.1697e+45   1.0000    -2.00  6.7666e+145
   367       3.67   2.8478e+41   1.1663e+45   1.0000    -2.00  6.7482e+145
   368       3.68   2.8401e+41   1.1635e+45   1.0000    -2.00  6.7299e+145
   369       3.69   2.8324e+41   1.1601e+45   1.0000    -2.00  6.7117e+145
   370       3.70   2.8248e+41   1.1572e+45   1.0000    -2.00  6.6937e+145
   371       3.71   2.8172e+41   1.1541e+45   1.0000    -2.00  6.6757e+145
   372       3.72   2.8097e+41   1.1508e+45   1.0000    -2.00  6.6578e+145
   373       3.73   2.8021e+41   1.1477e+45   1.0000    -2.00  6.6400e+145
   374       3.74   2.7947e+41   1.1446e+45   1.0000    -2.00  6.6223e+145
   375       3.75   2.7872e+41   1.1418e+45   1.0000    -2.00  6.6046e+145
   376       3.76   2.7798e+41   1.1384e+45   1.0000    -2.00  6.5871e+145
   377       3.77   2.7725e+41   1.1356e+45   1.0000    -2.00  6.5697e+145
   378       3.78   2.7652e+41   1.1324e+45   1.0000    -2.00  6.5524e+145
   379       3.79   2.7579e+41   1.1299e+45   1.0000    -2.00  6.5351e+145
   380       3.80   2.7507e+41   1.1267e+45   1.0000    -2.00  6.5180e+145
   381       3.81   2.7435e+41   1.1237e+45   1.0000    -2.00  6.5009e+145
   382       3.82   2.7363e+41   1.1207e+45   1.0000    -2.00  6.4839e+145
   383       3.83   2.7292e+41   1.1178e+45   1.0000    -2.00  6.4670e+145
   384       3.84   2.7221e+41   1.1150e+45   1.0000    -2.00  6.4502e+145
   385       3.85   2.7150e+41   1.1121e+45   1.0000    -2.00  6.4335e+145
   386       3.86   2.7080e+41   1.1093e+45   1.0000    -2.00  6.4169e+145
   387       3.87   2.7010e+41   1.1065e+45   1.0000    -2.00  6.4004e+145
   388       3.88   2.6941e+41   1.1037e+45   1.0000    -2.00  6.3839e+145
   389       3.89   2.6872e+41   1.1005e+45   1.0000    -2.00  6.3676e+145
   390       3.90   2.6803e+41   1.0977e+45   1.0000    -2.00  6.3513e+145
   391       3.91   2.6735e+41   1.0951e+45   1.0000    -2.00  6.3351e+145
   392       3.92   2.6667e+41   1.0923e+45   1.0000    -2.00  6.3189e+145
   393       3.93   2.6599e+41   1.0896e+45   1.0000    -2.00  6.3029e+145
   394       3.94   2.6532e+41   1.0868e+45   1.0000    -2.00  6.2870e+145
   395       3.95   2.6465e+41   1.0840e+45   1.0000    -2.00  6.2711e+145
   396       3.96   2.6398e+41   1.0814e+45   1.0000    -2.00  6.2553e+145
   397       3.97   2.6332e+41   1.0786e+45   1.0000    -2.00  6.2396e+145
   398       3.98   2.6266e+41   1.0759e+45   1.0000    -2.00  6.2239e+145
   399       3.99   2.6200e+41   1.0732e+45   1.0000    -2.00  6.2084e+145
   400       4.00   2.6135e+41   1.0704e+45   1.0000    -2.00  6.1929e+145
   401       4.01   2.6070e+41   1.0679e+45   1.0000    -2.00  6.1775e+145
   402       4.02   2.6005e+41   1.0652e+45   1.0000    -2.00  6.1621e+145
   403       4.03   2.5941e+41   1.0624e+45   1.0000    -2.00  6.1469e+145
   404       4.04   2.5877e+41   1.0600e+45   1.0000    -2.00  6.1317e+145
   405       4.05   2.5813e+41   1.0572e+45   1.0000    -2.00  6.1166e+145
   406       4.06   2.5749e+41   1.0547e+45   1.0000    -2.00  6.1016e+145
   407       4.07   2.5686e+41   1.0520e+45   1.0000    -2.00  6.0866e+145
   408       4.08   2.5623e+41   1.0495e+45   1.0000    -2.00  6.0718e+145
   409       4.09   2.5561e+41   1.0469e+45   1.0000    -2.00  6.0569e+145
   410       4.10   2.5499e+41   1.0446e+45   1.0000    -2.00  6.0422e+145
   411       4.11   2.5437e+41   1.0420e+45   1.0000    -2.00  6.0275e+145
   412       4.12   2.5375e+41   1.0394e+45   1.0000    -2.00  6.0129e+145
   413       4.13   2.5314e+41   1.0371e+45   1.0000    -2.00  5.9984e+145
   414       4.14   2.5253e+41   1.0342e+45   1.0000    -2.00  5.9840e+145
   415       4.15   2.5192e+41   1.0318e+45   1.0000    -2.00  5.9696e+145
   416       4.16   2.5132e+41   1.0294e+45   1.0000    -2.00  5.9553e+145
   417       4.17   2.5072e+41   1.0271e+45   1.0000    -2.00  5.9410e+145
   418       4.18   2.5012e+41   1.0243e+45   1.0000    -2.00  5.9268e+145
   419       4.19   2.4952e+41   1.0220e+45   1.0000    -2.00  5.9127e+145
   420       4.20   2.4893e+41   1.0196e+45   1.0000    -2.00  5.8987e+145
   421       4.21   2.4834e+41   1.0174e+45   1.0000    -2.00  5.8847e+145
   422       4.22   2.4775e+41   1.0148e+45   1.0000    -2.00  5.8708e+145
   423       4.23   2.4717e+41   1.0123e+45   1.0000    -2.00  5.8569e+145
   424       4.24   2.4659e+41   1.0100e+45   1.0000    -2.00  5.8432e+145
   425       4.25   2.4601e+41   1.0077e+45   1.0000    -2.00  5.8295e+145
   426       4.26   2.4543e+41   1.0053e+45   1.0000    -2.00  5.8158e+145
   427       4.27   2.4486e+41   1.0030e+45   1.0000    -2.00  5.8022e+145
   428       4.28   2.4429e+41   1.0005e+45   1.0000    -2.00  5.7887e+145
   429       4.29   2.4372e+41   9.9819e+44   1.0000    -2.00  5.7752e+145
   430       4.30   2.4316e+41   9.9610e+44   1.0000    -2.00  5.7618e+145
   431       4.31   2.4259e+41   9.9359e+44   1.0000    -2.00  5.7485e+145
   432       4.32   2.4203e+41   9.9140e+44   1.0000    -2.00  5.7352e+145
   433       4.33   2.4147e+41   9.8913e+44   1.0000    -2.00  5.7220e+145
   434       4.34   2.4092e+41   9.8688e+44   1.0000    -2.00  5.7088e+145
   435       4.35   2.4037e+41   9.8468e+44   1.0000    -2.00  5.6957e+145
   436       4.36   2.3982e+41   9.8228e+44   1.0000    -2.00  5.6827e+145
   437       4.37   2.3927e+41   9.8010e+44   1.0000    -2.00  5.6697e+145
   438       4.38   2.3872e+41   9.7775e+44   1.0000    -2.00  5.6568e+145
   439       4.39   2.3818e+41   9.7547e+44   1.0000    -2.00  5.6440e+145
   440       4.40   2.3764e+41   9.7343e+44   1.0000    -2.00  5.6312e+145
   441       4.41   2.3710e+41   9.7113e+44   1.0000    -2.00  5.6184e+145
   442       4.42   2.3657e+41   9.6888e+44   1.0000    -2.00  5.6057e+145
   443       4.43   2.3604e+41   9.6681e+44   1.0000    -2.00  5.5931e+145
   444       4.44   2.3551e+41   9.6451e+44   1.0000    -2.00  5.5806e+145
   445       4.45   2.3498e+41   9.6239e+44   1.0000    -2.00  5.5680e+145
   446       4.46   2.3445e+41   9.6043e+44   1.0000    -2.00  5.5556e+145
   447       4.47   2.3393e+41   9.5829e+44   1.0000    -2.00  5.5432e+145
   448       4.48   2.3341e+41   9.5601e+44   1.0000    -2.00  5.5308e+145
   449       4.49   2.3289e+41   9.5398e+44   1.0000    -2.00  5.5185e+145
   450       4.50   2.3237e+41   9.5190e+44   1.0000    -2.00  5.5063e+145
   451       4.51   2.3186e+41   9.4978e+44   1.0000    -2.00  5.4941e+145
   452       4.52   2.3135e+41   9.4754e+44   1.0000    -2.00  5.4820e+145
   453       4.53   2.3084e+41   9.4551e+44   1.0000    -2.00  5.4699e+145
   454       4.54   2.3033e+41   9.4342e+44   1.0000    -2.00  5.4579e+145
   455       4.55   2.2982e+41   9.4146e+44   1.0000    -2.00  5.4459e+145
   456       4.56   2.2932e+41   9.3939e+44   1.0000    -2.00  5.4340e+145
   457       4.57   2.2882e+41   9.3736e+44   1.0000    -2.00  5.4222e+145
   458       4.58   2.2832e+41   9.3513e+44   1.0000    -2.00  5.4103e+145
   459       4.59   2.2783e+41   9.3323e+44   1.0000    -2.00  5.3986e+145
   460       4.60   2.2733e+41   9.3115e+44   1.0000    -2.00  5.3869e+145
   461       4.61   2.2684e+41   9.2915e+44   1.0000    -2.00  5.3752e+145
   462       4.62   2.2635e+41   9.2713e+44   1.0000    -2.00  5.3636e+145
   463       4.63   2.2586e+41   9.2506e+44   1.0000    -2.00  5.3520e+145
   464       4.64   2.2538e+41   9.2331e+44   1.0000    -2.00  5.3405e+145
   465       4.65   2.2489e+41   9.2106e+44   1.0000    -2.00  5.3291e+145
   466       4.66   2.2441e+41   9.1918e+44   1.0000    -2.00  5.3177e+145
   467       4.67   2.2393e+41   9.1722e+44   1.0000    -2.00  5.3063e+145
   468       4.68   2.2345e+41   9.1535e+44   1.0000    -2.00  5.2950e+145
   469       4.69   2.2298e+41   9.1326e+44   1.0000    -2.00  5.2837e+145
   470       4.70   2.2251e+41   9.1135e+44   1.0000    -2.00  5.2725e+145
   471       4.71   2.2203e+41   9.0953e+44   1.0000    -2.00  5.2613e+145
   472       4.72   2.2156e+41   9.0749e+44   1.0000    -2.00  5.2502e+145
   473       4.73   2.2110e+41   9.0583e+44   1.0000    -2.00  5.2391e+145
   474       4.74   2.2063e+41   9.0370e+44   1.0000    -2.00  5.2281e+145
   475       4.75   2.2017e+41   9.0178e+44   1.0000    -2.00  5.2171e+145
   476       4.76   2.1971e+41   8.9988e+44   1.0000    -2.00  5.2062e+145
   477       4.77   2.1925e+41   8.9794e+44   1.0000    -2.00  5.1953e+145
   478       4.78   2.1879e+41   8.9616e+44   1.0000    -2.00  5.1844e+145
   479       4.79   2.1833e+41   8.9434e+44   1.0000    -2.00  5.1736e+145
   480       4.80   2.1788e+41   8.9254e+44   1.0000    -2.00  5.1629e+145
   481       4.81   2.1743e+41   8.9064e+44   1.0000    -2.00  5.1522e+145
   482       4.82   2.1698e+41   8.8866e+44   1.0000    -2.00  5.1415e+145
   483       4.83   2.1653e+41   8.8678e+44   1.0000    -2.00  5.1309e+145
   484       4.84   2.1608e+41   8.8508e+44   1.0000    -2.00  5.1203e+145
   485       4.85   2.1564e+41   8.8324e+44   1.0000    -2.00  5.1098e+145
   486       4.86   2.1520e+41   8.8146e+44   1.0000    -2.00  5.0993e+145
   487       4.87   2.1475e+41   8.7967e+44   1.0000    -2.00  5.0888e+145
   488       4.88   2.1431e+41   8.7793e+44   1.0000    -2.00  5.0784e+145
   489       4.89   2.1388e+41   8.7606e+44   1.0000    -2.00  5.0681e+145
   490       4.90   2.1344e+41   8.7439e+44   1.0000    -2.00  5.0577e+145
   491       4.91   2.1301e+41   8.7249e+44   1.0000    -2.00  5.0475e+145
   492       4.92   2.1258e+41   8.7070e+44   1.0000    -2.00  5.0372e+145
   493       4.93   2.1215e+41   8.6901e+44   1.0000    -2.00  5.0270e+145
   494       4.94   2.1172e+41   8.6716e+44   1.0000    -2.00  5.0169e+145
   495       4.95   2.1129e+41   8.6529e+44   1.0000    -2.00  5.0067e+145
   496       4.96   2.1087e+41   8.6367e+44   1.0000    -2.00  4.9967e+145
   497       4.97   2.1044e+41   8.6192e+44   1.0000    -2.00  4.9866e+145
   498       4.98   2.1002e+41   8.6034e+44   1.0000    -2.00  4.9766e+145
   499       4.99   2.0960e+41   8.5840e+44   1.0000    -2.00  4.9667e+145
   500       5.00   2.0918e+41   8.5686e+44   1.0000    -2.00  4.9568e+145
   501       5.01   2.0876e+41   8.5515e+44   1.0000    -2.00  4.9469e+145
   502       5.02   2.0835e+41   8.5336e+44   1.0000    -2.00  4.9371e+145
   503       5.03   2.0794e+41   8.5192e+44   1.0000    -2.00  4.9273e+145
   504       5.04   2.0752e+41   8.5001e+44   1.0000    -2.00  4.9175e+145
   505       5.05   2.0711e+41   8.4823e+44   1.0000    -2.00  4.9078e+145
   506       5.06   2.0671e+41   8.4653e+44   1.0000    -2.00  4.8981e+145
   507       5.07   2.0630e+41   8.4486e+44   1.0000    -2.00  4.8885e+145
   508       5.08   2.0589e+41   8.4350e+44   1.0000    -2.00  4.8789e+145
   509       5.09   2.0549e+41   8.4167e+44   1.0000    -2.00  4.8693e+145
   510       5.10   2.0509e+41   8.4002e+44   1.0000    -2.00  4.8598e+145
   511       5.11   2.0469e+41   8.3836e+44   1.0000    -2.00  4.8503e+145
   512       5.12   2.0429e+41   8.3689e+44   1.0000    -2.00  4.8408e+145
   513       5.13   2.0389e+41   8.3526e+44   1.0000    -2.00  4.8314e+145
   514       5.14   2.0350e+41   8.3351e+44   1.0000    -2.00  4.8220e+145
   515       5.15   2.0310e+41   8.3202e+44   1.0000    -2.00  4.8127e+145
   516       5.16   2.0271e+41   8.3038e+44   1.0000    -2.00  4.8034e+145
   517       5.17   2.0232e+41   8.2878e+44   1.0000    -2.00  4.7941e+145
   518       5.18   2.0193e+41   8.2705e+44   1.0000    -2.00  4.7849e+145
   519       5.19   2.0154e+41   8.2563e+44   1.0000    -2.00  4.7757e+145
   520       5.20   2.0115e+41   8.2411e+44   1.0000    -2.00  4.7665e+145
   521       5.21   2.0077e+41   8.2254e+44   1.0000    -2.00  4.7574e+145
   522       5.22   2.0038e+41   8.2088e+44   1.0000    -2.00  4.7483e+145
   523       5.23   2.0000e+41   8.1936e+44   1.0000    -2.00  4.7392e+145
   524       5.24   1.9962e+41   8.1759e+44   1.0000    -2.00  4.7302e+145
   525       5.25   1.9924e+41   8.1615e+44   1.0000    -2.00  4.7212e+145
   526       5.26   1.9886e+41   8.1463e+44   1.0000    -2.00  4.7122e+145
   527       5.27   1.9848e+41   8.1296e+44   1.0000    -2.00  4.7033e+145
   528       5.28   1.9811e+41   8.1135e+44   1.0000    -2.00  4.6944e+145
   529       5.29   1.9774e+41   8.0989e+44   1.0000    -2.00  4.6856e+145
   530       5.30   1.9736e+41   8.0845e+44   1.0000    -2.00  4.6767e+145
   531       5.31   1.9699e+41   8.0686e+44   1.0000    -2.00  4.6679e+145
   532       5.32   1.9662e+41   8.0539e+44   1.0000    -2.00  4.6592e+145
   533       5.33   1.9625e+41   8.0390e+44   1.0000    -2.00  4.6505e+145
   534       5.34   1.9589e+41   8.0244e+44   1.0000    -2.00  4.6418e+145
   535       5.35   1.9552e+41   8.0091e+44   1.0000    -2.00  4.6331e+145
   536       5.36   1.9516e+41   7.9928e+44   1.0000    -2.00  4.6245e+145
   537       5.37   1.9480e+41   7.9780e+44   1.0000    -2.00  4.6159e+145
   538       5.38   1.9443e+41   7.9646e+44   1.0000    -2.00  4.6073e+145
   539       5.39   1.9407e+41   7.9495e+44   1.0000    -2.00  4.5988e+145
   540       5.40   1.9372e+41   7.9360e+44   1.0000    -2.00  4.5903e+145
   541       5.41   1.9336e+41   7.9198e+44   1.0000    -2.00  4.5818e+145
   542       5.42   1.9300e+41   7.9061e+44   1.0000    -2.00  4.5734e+145
   543       5.43   1.9265e+41   7.8919e+44   1.0000    -2.00  4.5650e+145
   544       5.44   1.9229e+41   7.8773e+44   1.0000    -2.00  4.5566e+145
   545       5.45   1.9194e+41   7.8628e+44   1.0000    -2.00  4.5483e+145
   546       5.46   1.9159e+41   7.8467e+44   1.0000    -2.00  4.5399e+145
   547       5.47   1.9124e+41   7.8322e+44   1.0000    -2.00  4.5317e+145
   548       5.48   1.9089e+41   7.8193e+44   1.0000    -2.00  4.5234e+145
   549       5.49   1.9055e+41   7.8041e+44   1.0000    -2.00  4.5152e+145
   550       5.50   1.9020e+41   7.7904e+44   1.0000    -2.00  4.5070e+145
   551       5.51   1.8986e+41   7.7767e+44   1.0000    -2.00  4.4988e+145
   552       5.52   1.8951e+41   7.7623e+44   1.0000    -2.00  4.4907e+145
   553       5.53   1.8917e+41   7.7480e+44   1.0000    -2.00  4.4826e+145
   554       5.54   1.8883e+41   7.7359e+44   1.0000    -2.00  4.4745e+145
   555       5.55   1.8849e+41   7.7205e+44   1.0000    -2.00  4.4664e+145
   556       5.56   1.8815e+41   7.7045e+44   1.0000    -2.00  4.4584e+145
   557       5.57   1.8781e+41   7.6938e+44   1.0000    -2.00  4.4504e+145
   558       5.58   1.8748e+41   7.6797e+44   1.0000    -2.00  4.4425e+145
   559       5.59   1.8714e+41   7.6649e+44   1.0000    -2.00  4.4345e+145
   560       5.60   1.8681e+41   7.6519e+44   1.0000    -2.00  4.4266e+145
   561       5.61   1.8648e+41   7.6367e+44   1.0000    -2.00  4.4188e+145
   562       5.62   1.8615e+41   7.6245e+44   1.0000    -2.00  4.4109e+145
   563       5.63   1.8582e+41   7.6109e+44   1.0000    -2.00  4.4031e+145
   564       5.64   1.8549e+41   7.5981e+44   1.0000    -2.00  4.3953e+145
   565       5.65   1.8516e+41   7.5842e+44   1.0000    -2.00  4.3875e+145
   566       5.66   1.8483e+41   7.5688e+44   1.0000    -2.00  4.3798e+145
   567       5.67   1.8451e+41   7.5569e+44   1.0000    -2.00  4.3721e+145
   568       5.68   1.8418e+41   7.5439e+44   1.0000    -2.00  4.3644e+145
   569       5.69   1.8386e+41   7.5305e+44   1.0000    -2.00  4.3567e+145
   570       5.70   1.8354e+41   7.5177e+44   1.0000    -2.00  4.3491e+145
   571       5.71   1.8322e+41   7.5050e+44   1.0000    -2.00  4.3415e+145
   572       5.72   1.8290e+41   7.4915e+44   1.0000    -2.00  4.3339e+145
   573       5.73   1.8258e+41   7.4790e+44   1.0000    -2.00  4.3264e+145
   574       5.74   1.8226e+41   7.4662e+44   1.0000    -2.00  4.3189e+145
   575       5.75   1.8194e+41   7.4524e+44   1.0000    -2.00  4.3114e+145
   576       5.76   1.8163e+41   7.4382e+44   1.0000    -2.00  4.3039e+145
   577       5.77   1.8131e+41   7.4257e+44   1.0000    -2.00  4.2964e+145
   578       5.78   1.8100e+41   7.4135e+44   1.0000    -2.00  4.2890e+145
   579       5.79   1.8069e+41   7.4012e+44   1.0000    -2.00  4.2816e+145
   580       5.80   1.8038e+41   7.3871e+44   1.0000    -2.00  4.2743e+145
   581       5.81   1.8007e+41   7.3755e+44   1.0000    -2.00  4.2669e+145
   582       5.82   1.7976e+41   7.3624e+44   1.0000    -2.00  4.2596e+145
   583       5.83   1.7945e+41   7.3511e+44   1.0000    -2.00  4.2523e+145
   584       5.84   1.7915e+41   7.3386e+44   1.0000    -2.00  4.2450e+145
   585       5.85   1.7884e+41   7.3255e+44   1.0000    -2.00  4.2378e+145
   586       5.86   1.7853e+41   7.3134e+44   1.0000    -2.00  4.2306e+145
   587       5.87   1.7823e+41   7.2993e+44   1.0000    -2.00  4.2234e+145
   588       5.88   1.7793e+41   7.2873e+44   1.0000    -2.00  4.2162e+145
   589       5.89   1.7763e+41   7.2769e+44   1.0000    -2.00  4.2091e+145
   590       5.90   1.7733e+41   7.2631e+44   1.0000    -2.00  4.2019e+145
   591       5.91   1.7703e+41   7.2513e+44   1.0000    -2.00  4.1948e+145
   592       5.92   1.7673e+41   7.2397e+44   1.0000    -2.00  4.1878e+145
   593       5.93   1.7643e+41   7.2263e+44   1.0000    -2.00  4.1807e+145
   594       5.94   1.7613e+41   7.2142e+44   1.0000    -2.00  4.1737e+145
   595       5.95   1.7584e+41   7.2014e+44   1.0000    -2.00  4.1667e+145
   596       5.96   1.7554e+41   7.1898e+44   1.0000    -2.00  4.1597e+145
   597       5.97   1.7525e+41   7.1775e+44   1.0000    -2.00  4.1528e+145
   598       5.98   1.7496e+41   7.1680e+44   1.0000    -2.00  4.1458e+145
   599       5.99   1.7467e+41   7.1541e+44   1.0000    -2.00  4.1389e+145
   600       6.00   1.7438e+41   7.1431e+44   1.0000    -2.00  4.1320e+145
   601       6.01   1.7409e+41   7.1310e+44   1.0000    -2.00  4.1252e+145
   602       6.02   1.7380e+41   7.1190e+44   1.0000    -2.00  4.1183e+145
   603       6.03   1.7351e+41   7.1071e+44   1.0000    -2.00  4.1115e+145
   604       6.04   1.7322e+41   7.0952e+44   1.0000    -2.00  4.1047e+145
   605       6.05   1.7294e+41   7.0829e+44   1.0000    -2.00  4.0979e+145
   606       6.06   1.7265e+41   7.0704e+44   1.0000    -2.00  4.0912e+145
   607       6.07   1.7237e+41   7.0594e+44   1.0000    -2.00  4.0845e+145
   608       6.08   1.7209e+41   7.0483e+44   1.0000    -2.00  4.0777e+145
   609       6.09   1.7180e+41   7.0376e+44   1.0000    -2.00  4.0711e+145
   610       6.10   1.7152e+41   7.0254e+44   1.0000    -2.00  4.0644e+145
   611       6.11   1.7124e+41   7.0141e+44   1.0000    -2.00  4.0578e+145
   612       6.12   1.7096e+41   7.0010e+44   1.0000    -2.00  4.0511e+145
   613       6.13   1.7068e+41   6.9918e+44   1.0000    -2.00  4.0445e+145
   614       6.14   1.7041e+41   6.9805e+44   1.0000    -2.00  4.0380e+145
   615       6.15   1.7013e+41   6.9693e+44   1.0000    -2.00  4.0314e+145
   616       6.16   1.6985e+41   6.9562e+44   1.0000    -2.00  4.0249e+145
   617       6.17   1.6958e+41   6.9457e+44   1.0000    -2.00  4.0184e+145
   618       6.18   1.6931e+41   6.9351e+44   1.0000    -2.00  4.0119e+145
   619       6.19   1.6903e+41   6.9241e+44   1.0000    -2.00  4.0054e+145
   620       6.20   1.6876e+41   6.9116e+44   1.0000    -2.00  3.9989e+145
   621       6.21   1.6849e+41   6.9014e+44   1.0000    -2.00  3.9925e+145
   622       6.22   1.6822e+41   6.8904e+44   1.0000    -2.00  3.9861e+145
   623       6.23   1.6795e+41   6.8794e+44   1.0000    -2.00  3.9797e+145
   624       6.24   1.6768e+41   6.8686e+44   1.0000    -2.00  3.9734e+145
   625       6.25   1.6741e+41   6.8574e+44   1.0000    -2.00  3.9670e+145
   626       6.26   1.6715e+41   6.8456e+44   1.0000    -2.00  3.9607e+145
   627       6.27   1.6688e+41   6.8352e+44   1.0000    -2.00  3.9544e+145
   628       6.28   1.6661e+41   6.8233e+44   1.0000    -2.00  3.9481e+145
   629       6.29   1.6635e+41   6.8134e+44   1.0000    -2.00  3.9418e+145
   630       6.30   1.6609e+41   6.8040e+44   1.0000    -2.00  3.9356e+145
   631       6.31   1.6582e+41   6.7915e+44   1.0000    -2.00  3.9293e+145
   632       6.32   1.6556e+41   6.7811e+44   1.0000    -2.00  3.9231e+145
   633       6.33   1.6530e+41   6.7711e+44   1.0000    -2.00  3.9169e+145
   634       6.34   1.6504e+41   6.7594e+44   1.0000    -2.00  3.9108e+145
   635       6.35   1.6478e+41   6.7511e+44   1.0000    -2.00  3.9046e+145
   636       6.36   1.6452e+41   6.7385e+44   1.0000    -2.00  3.8985e+145
   637       6.37   1.6426e+41   6.7281e+44   1.0000    -2.00  3.8924e+145
   638       6.38   1.6401e+41   6.7188e+44   1.0000    -2.00  3.8863e+145
   639       6.39   1.6375e+41   6.7080e+44   1.0000    -2.00  3.8802e+145
   640       6.40   1.6349e+41   6.6967e+44   1.0000    -2.00  3.8742e+145
   641       6.41   1.6324e+41   6.6854e+44   1.0000    -2.00  3.8681e+145
   642       6.42   1.6299e+41   6.6758e+44   1.0000    -2.00  3.8621e+145
   643       6.43   1.6273e+41   6.6659e+44   1.0000    -2.00  3.8561e+145
   644       6.44   1.6248e+41   6.6553e+44   1.0000    -2.00  3.8501e+145
   645       6.45   1.6223e+41   6.6457e+44   1.0000    -2.00  3.8442e+145
   646       6.46   1.6198e+41   6.6353e+44   1.0000    -2.00  3.8382e+145
   647       6.47   1.6173e+41   6.6252e+44   1.0000    -2.00  3.8323e+145
   648       6.48   1.6148e+41   6.6151e+44   1.0000    -2.00  3.8264e+145
   649       6.49   1.6123e+41   6.6053e+44   1.0000    -2.00  3.8205e+145
   650       6.50   1.6098e+41   6.5948e+44   1.0000    -2.00  3.8147e+145
   651       6.51   1.6074e+41   6.5844e+44   1.0000    -2.00  3.8088e+145
   652       6.52   1.6049e+41   6.5733e+44   1.0000    -2.00  3.8030e+145
   653       6.53   1.6024e+41   6.5639e+44   1.0000    -2.00  3.7972e+145
   654       6.54   1.6000e+41   6.5544e+44   1.0000    -2.00  3.7914e+145
   655       6.55   1.5976e+41   6.5433e+44   1.0000    -2.00  3.7856e+145
   656       6.56   1.5951e+41   6.5326e+44   1.0000    -2.00  3.7798e+145
   657       6.57   1.5927e+41   6.5238e+44   1.0000    -2.00  3.7741e+145
   658       6.58   1.5903e+41   6.5145e+44   1.0000    -2.00  3.7684e+145
   659       6.59   1.5879e+41   6.5042e+44   1.0000    -2.00  3.7626e+145
   660       6.60   1.5855e+41   6.4947e+44   1.0000    -2.00  3.7570e+145
   661       6.61   1.5831e+41   6.4848e+44   1.0000    -2.00  3.7513e+145
   662       6.62   1.5807e+41   6.4743e+44   1.0000    -2.00  3.7456e+145
   663       6.63   1.5783e+41   6.4650e+44   1.0000    -2.00  3.7400e+145
   664       6.64   1.5759e+41   6.4545e+44   1.0000    -2.00  3.7344e+145
   665       6.65   1.5736e+41   6.4452e+44   1.0000    -2.00  3.7287e+145
   666       6.66   1.5712e+41   6.4359e+44   1.0000    -2.00  3.7232e+145
   667       6.67   1.5689e+41   6.4255e+44   1.0000    -2.00  3.7176e+145
   668       6.68   1.5665e+41   6.4174e+44   1.0000    -2.00  3.7120e+145
   669       6.69   1.5642e+41   6.4078e+44   1.0000    -2.00  3.7065e+145
   670       6.70   1.5618e+41   6.3962e+44   1.0000    -2.00  3.7010e+145
   671       6.71   1.5595e+41   6.3877e+44   1.0000    -2.00  3.6955e+145
   672       6.72   1.5572e+41   6.3788e+44   1.0000    -2.00  3.6900e+145
   673       6.73   1.5549e+41   6.3693e+44   1.0000    -2.00  3.6845e+145
   674       6.74   1.5526e+41   6.3599e+44   1.0000    -2.00  3.6790e+145
   675       6.75   1.5503e+41   6.3502e+44   1.0000    -2.00  3.6736e+145
